Escn01-02_ev010-014p-0002_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0058','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ふ……っ…ぅん:page

予想以上に気持ちいい:page

オナニーしている時は基本、手を上下にコスって
するので、おマ○コでそれをやってもらうのも
とても気持ちよかったけど――:page

"
Escn01-02_ev010-015p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0059','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ぁ…っ……ぁ……ぁ……ぅ…～～～:page

\v[152]さんの声もなんだか切なさを増してきた気がする:page

それに交じってたまに聞こえる\r[卑猥,ひわい]な潤った音が
重なってくる:page

チ○ポがだんだんと硬直の具合を増してくるが、
自分の意図するタイミングにはまだ早く感じていた:page

"
Escn01-02_ev010-016p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0060','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ま、まだ…？
は、早く……ぅ:page

さっきよりも息が上がっている様子の\v[152]さん:page

もしかして、イキそうなのかな……？:page

できれば同時に果てたい――:page

そうは思うものの、\v[152]さんの描く「の」の字は
ねちっこく、じれったく…絶妙なペースが続いている:page

さっきまで童貞だったチ○ポがそのペースに
いつまでも付き合っていられるわけもなく、
硬直具合が限界に達しつつあった:page

こ、これはマズイ…！:page

しかし、射精のタイミングなどコントロールの
しようが――:page

"
Escn01-02_ev010-017p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0061','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ぅあう？！:page

腰が浮き上がり、それに押される形で\v[152]さんは
後ろにバランスを崩しそうになりながら
両手で自分の膝を掴み態勢を立て直す:page

びくびく、ドクドクとマシンガンをぶっ放す
僕のチ○ポ――:page

本能が察したか、体が察したのか、
\v[152]さんは「の」の字を描くのをやめ、
暴れる肉棒をマ○コでいなしていた:page

二人で息を整えながら時間だけが過ぎていく:page

"
Escn01-02_ev010-018p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0062','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>……ふぅ…んっ:page

"
Escn01-02_ev010-019p-0001_C,"ぬちょぉ……:page

だらしなく硬さを失い、柔らかくマ○コから吐き出される
僕のチ○ポ――:page

――\v[152]さんのマ○コが上がっていき、
チ○ポから離れると同時に伸びる
白濁した二人の体液――:page

"
Escn01-02_ev010-020p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0063-1','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ふぅ……
これで終わり…と:page

"
Escn01-02_ev010-020p-0002_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0063-2','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>どう？:page

"
Escn01-02_ev010-020p-0003_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0063-3','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>気持ちよかった？:page

息が整わない僕は、うんうん、とただ頷く事しかできず、
どこかなまめかしくツヤツヤと輝いているように見える
\v[152]さんの肢体にくぎ付けになっていた:page

"
Escn01-02_ev017-001p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0064-1','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>これで義理は果たしたって事で:page

"
Escn01-02_ev017-001p-0002_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0064-2','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>残り一つ
しっかり考えておくよーに:page

"
Escn01-02_ev017-001p-0003_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0064-3','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>童貞卒業、おめでと:page

そうか……:page

もう僕は童貞じゃないのか……:page

実感が湧かないながらも漠然とその事実を
喉の奥で\r[反芻,はんすう]する:page

あと一つ……か:page

なんだかあっという間に思えてきてしまった:page

寂しいような、勿体ないような……:page

どこかひっかかる名残惜しさは童貞を喪失した事に
対してではない事は自覚していたが、
そのひっかかりがなんなのかが分からないまま――:page

――\r[瞼,まぶた]を閉じる:page
"
Escn01-03_ev013-001p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0089-1','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>おまたせ――:page

"
Escn01-03_ev013-001p-0002_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0089-2','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ん？:page

ふすまが開いて、少し火照ったような肢体の
\v[152]さんが姿を現す:page

"
Escn01-03_ev013-001p-0003_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0090','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>お香……:page

\v[152]さんがシャワーを浴びている間に僕がした事――:page

それはムード作り:page

――急ごしらえではあるけど……:page

子供の頃の記憶を引っ張り出してきて、
ロウソクと灯篭、そしてお香を用意して
それっぽい雰囲気を作ってみた:page

……どれも本当はお祭りとか儀式で
使うものなんだろうけど…じいちゃん、ばあちゃん、
今回ばかりは目をつむってくれ……:page



"
Escn01-03_ev013-001p-0004_C,"――\v[152]さんが僕の前に腰を下ろす……:page

雰囲気がそうさせたのか分からないが、
初めてした時と違って正座ではなく、
どこか艶めかしく、僕を誘うような、足を崩した座り方:page

"
Escn01-03_ev013-001p-0005_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0091','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>どういう風の吹き回し？
ふふっ:page

ムード作りが上手くいったのかは未知数だが、
\v[152]さんはどこか上機嫌に見えた:page

これから何をしてくれるのか、少しドキドキしながらも
次の行動にワクワクしている――:page

少し子供っぽい表情をする\v[152]さんに
僕は近づいていき…:page

"
Escn01-03_ev013-002p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0092','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>…ぁ:page

やっぱり\v[152]さんは綺麗だ:page

しげしげといつまでも見ていたくなるような整った顔が
不思議そうに、灯篭の揺らめく灯りを
瞳の中に映しながら僕の方を見ている:page

絡ませた指をそのまま腕の方へ\r[這,は]わせ、
ゆっくりとやさしくこちらの方へと寄せつつ、
僕の方も距離を近づけていく――:page

"
Escn01-03_ev013-003p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0093','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>\v[154]……:page

\n<\v[153]>………………
…………
……:page

――これでいいんだっけ？
次なにするんだっけ！！？:page

～ムード作りをしたら次はお互いを見つめ合いましょう～:page

～いつも見慣れている彼女がどうした事でしょう、
いつもより艶っぽく見えたりしませんか？
そのままゆっくりと見つめ合い、くぁwせdrftgy～:page

参考にしたサイトの文章をしっかり読んで
順番を頭に入れていたつもりなのに、
頭が真っ白になって続きが思い出せない……:page

"
Escn01-03_ev013-004p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0094','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>………………
…………
……:page

\n<\v[153]>こ、これからまず…き、キスを……:page

"
Escn01-03_ev013-005p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0095-1','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>っぷ…く…:page

"
Escn01-03_ev013-005p-0002_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0095-2','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>なにそれ:page

"
Escn01-03_ev013-005p-0003_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0095-3','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>…んっ:page

"
Escn01-03_ev013-006p-0001_C,"急に唇を塞がれる:page

即座に\v[152]さんの方から舌を滑り込まされ、
そのまま舌を絡ませていく:page

"
Escn01-03_ev013-006p-0002_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0096','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>っちゅ……く……～～～ぅ:page

常夜灯と灯篭の作り出す微妙な明るさが
\v[152]さんをシルエットにしたかと思うと、
綺麗な顔を映し出す:page

ランダムに繰り返しながらお互いの唇を重ねる:page

意を決しておっぱいへ手を伸ばしその感触を
手のひらで確かめていく:page

"
Escn01-03_ev013-006p-0003_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0097','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>んっ…:page

両手でもみもみとおっぱいを揉んでみたり――:page

"
Escn01-03_ev013-006p-0004_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0098','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>あ…ぅふぅ……ぅ:page

乳首に指をあてた後少し引っ張ったり、摘まんだり――:page

今度は\v[152]さんにあてがっていた唇を
首、鎖骨へと場所を変えていき、
舌を\r[這,は]わせていく――:page

"
Escn01-03_ev013-007p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0099','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ぁ！:page

舌がおっぱいの谷間の開けた場所に到達すると、
おっぱいを重点的に攻める作戦にシフトする:page

ああ、おっぱいってなんでこう触ったり、
舐めたり、吸ったりしても飽きないんだろう:page

"
Escn01-03_ev013-007p-0002_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0100','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>～～～っ……あぁ～っ:page

ゆっくりとこねるようにおっぱいを弄り、
交互に舐めていく:page

あ、そうだ…焦らすといいとかも書いてあったな:page

思い出した内容に沿って、乳輪近くまで舐めていき、
乳首に到達するかと思いきやそこまでいかず、
童貞なりの焦らし方を実践していく:page

\v[152]さんの表情が少し切なくなってきたな、と
片目でコッソリ盗み見た後で舌を――:page

"
Escn01-03_ev013-007p-0003_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0101','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>…んあッッぅ:page

声が出た後の吐息もどこか切なげだ:page

\v[152]さんが大きく息を吐いたり吸ったりを繰り返すと
おっぱいもそれに合わせてゆっくりと
ぷるんと揺れ動く:page

続いて両手を\r[肋骨,ろっこつ]の辺りに添えつつ、\r[這,は]わせつつ、
\v[152]さんのくびれを確認するように撫でていく――:page

――なんだかロクロで焼き物の粘土を
こねているような気分だ:page

"
Escn01-03_ev013-008p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0102','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ん……んぅ～～～:page

おっぱいから離れた唇は今度はおヘソ、
下腹部を舐めまわすのにシフトする:page

"
Escn01-03_ev013-008p-0002_J,"時たま、陰毛の始まる辺りに舌がじょり…と触れて
そのまま一気に下まで口を持っていきたくなる
衝動に駆られるが……まだだ…！:page

"
Escn01-03_ev013-008p-0003_J,"時たま、割れ目の始まる辺りに舌が引っ掛かり、
そのまま一気に下まで口を持っていきたくなる
衝動に駆られるが……まだだ…！:page

"
Escn01-03_ev013-008p-0004_C,"～～とにかく、彼女を焦らしてみましょう～～:page

～今までガツガツと触りたい所や舐めたい所ばかりを
攻めていたあなた～:page

～いつもと違う攻め方にきっと彼女も驚きつつ、
その身を委ねてくれるでしょう～:page

――確かそんな感じだった気がする:page

両手を腰の辺りからお尻に回していく…おお……:page

リクエスト通りとはいえ程よいボリュームのお尻……:page

撫でまわし甲斐のある大きさ、良い感じに絞られた筋肉:page

適度な柔らかさに体温より少し低めな温度――:page

お尻っていいなあ:page

"
Escn01-03_ev013-009p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0103','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>はぁ…ぁ……んく:page

お腹周りを舐め回しつつ、お尻を愛撫していると、
自然と\v[152]さんを押し倒すような態勢になり、
いよいよ最後の仕上げに取り掛かるべく――:page

"
Escn01-03_ev015-001p-0001_C,"顔をおマ○コに近づけていく:page

段々と雄の本能を誘惑するような肉の芳香が
\r[鼻腔,びくう]に広がっていく:page

心なしか、\v[152]さんも期待しているのか
開いている股を気づかないくらいゆっくり動かして
大股開きにしていた:page

本来なら『クサい』
というべきニオイ――それでも嗅ぎたくなる――が
焚いているお香の匂いと混ざり、:page

より吸い込みたい甘い香りになっている……:page

……気がする:page



"
Escn01-03_ev015-002p-0001_C,ちゅぷ…:page
Escn01-03_ev015-002p-0002_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0104','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>！……ぁ:page

\v[152]さんの唇にした事を
今度はおマ○コに対してしていく:page

"
Escn01-03_ev015-003p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0105','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>んんぅ～～～ああぁぁああ～～～……～～～:page

舌を出し入れし、舐め上げ、唇で\r[啄,ついば]む:page

それぞれのアクションの結果を唇で感じながら
ランダムにまたアクションを変えていく:page

………………
…………
……:page

少し経つと、唇の潤いが自分の唾液によるものではない、
明らかに粘性を持った生暖かいものに変わって
いる事に気づく:page

それは糸を引き、時に垂れて、雫を作ったかと思うと、
瞬時に布団へと垂れていく:page

これも本能なのだろうか
その粘性を確かめたくて指を\r[這,は]わせ、
透明な液状の物質が糸を引くのを確認すると:page

更におマ○コの深い所目掛けてゆっくりと舌を――:page

"
Escn01-03_ev015-003p-0002_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0106','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ま、待って…っ:page

頭を押されておマ○コに入れていた舌も引っ込める:page

"
Escn01-03_ev015-004p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0107','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>前もだったけど……
なんで舌……入れるの？:page

な、なんでと申されましても……:page

"
Escn01-03_ev015-004p-0002_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0108','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>私……舌入れられるの……
そんな好きじゃ…ない…:page

………………
…………
……:page

！:page

\n<\v[153]>だ、大丈夫……大丈夫だから……:page

"
Escn01-03_ev015-005p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0109','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ち、ちょっと…まま待って…ぁあッ！！:page

舌をずずずと奥へと入れていく:page

ゆっくり、ゆっくり……:page

"
Escn01-03_ev015-005p-0002_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0110','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ぁぁ～～～ぅん～～～～ぁっ！はぁ…はぁ…ぁ:page

ドロドロになりつつも、
舌にベタまとわりついてくるわけでもない:page

ねちょっとしているのにツルツルしている:page

不思議な空間を舌先に感じつつ、根元まで入れると
そのままくねくねと動かしてみた:page

"
Escn01-03_ev015-005p-0003_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0111','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>うっ…く……ぅぅぅう～～～～ぁっ！:page

こちょこちょとはまた違う、
かと言って液体を混ぜるわけでもなく:page

舌で中をかき混ぜるように――:page

"
Escn01-03_ev015-005p-0004_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0112','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ぁあ……～～～はぁ…はぁ…はぁ…はぁ……:page

ここだろうか？それともここ？:page

そういうことを繰り返している最中、
\v[152]さんの体は時折、ぴくり、と跳ねる:page

ぷるぷるとしている時もあれば、ククっと腰を
小刻みに振るわせたりしながらまたピクリ:page

反応を見ながら\v[152]さんが気持ちよいと思う所を
探そうとするが――:page

"
Escn01-03_ev015-005p-0005_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0113-1','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>あ～～～！あ～～～う～～～っっ…っ:page

"
Escn01-03_ev015-005p-0006_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0113-2','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>…ふっ……！！:page

突如、\v[152]さんの腰が中空に浮き、
動きが止まる:page

ほんの一瞬だったが、\r[痙攣,けいれん]のようなものを
指舌先に感じたのと同時に\v[152]さんはだらりと
布団に体重を預けた:page

"
Escn01-03_ev015-006p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0114','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>すぅ～～はぁ～～～すぅ～～はぁ……んっ……く:page

ぐったりとした\v[152]さん:page

でも、その姿がまた僕の本能を刺激し、
いよいよ人生で二回目の合体を行うべく、
チ○ポにスタンバイを要求する:page

以心伝心
チ○ポの準備は万端だった:page

このままゆっくりと――:page

"
Escn01-03_ev015-007p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0115','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>？？こ、このまま入れるの？？:page

\v[152]さんの確認を沈黙で返答し、入れようとする――:page

――が、つるんと滑ってしまい、なかなか入らない:page

"
Escn01-03_ev015-008p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0116','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ぁ…待っ――ひぅ……ん～～～～～ぅ:page

前回と違って今回は正常位:page

位置を試行錯誤している最中、急に亀頭が
何かをこじ開けるとそのまま半自動的に
肉棒が飲み込まれていくのを感じたので、:page

僕はそのまま、チ○ポが前進をやめるまで
腰を前に動かし――:page

止まった:page

"
Escn01-03_ev015-009p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0117','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ふーっ…ふーーぅぅ……ふーーっ……ふ～～っ:page

ここから腰を振ろうとするが――:page

腰を持ち上げると上半身や膝もつられて浮き上がり、
腕立て伏せをしているような形になる:page

上手くやろうとするが、腕立て伏せの状態のまま、
前後にスライドするような形でチ○ポの出し入れを
敢行する:page

AVで見たようにはいかないな……と思いながら、
ぎこちなく腰を振る…もとい体をスライドさせる:page

だが、この動き――スピード感はないものの、
童貞卒業して間もない人間にとっては
気持ちよさが連続して襲ってきて――:page

――すぐ射精してしまいそうになるのを
絶妙に抑えている形になっていた:page

今回の僕の目標の一つである「\v[152]さんを焦らす」には
結構イイんじゃないだろうか:page

しかし、体全体でピストン作業を行なうので、
ちょっと動いては疲れて動きが止まってしまう:page

\v[152]さんも時折止まってくれる方が落ち着くようだが、
これはなんだか男としては凄く情けなさを感じていた:page

腕立て状態の両腕もいつまでも筋力が
保つわけではなく、疲れて\v[152]さんに身を預けてしまう:page

身長差があるせいで、僕が倒れ込むと
ちょうどおっぱいが両肩を受け止める形になり、
良い形をした鎖骨部が僕の顎を絶妙に支えてくれる:page

そういったパターンを繰り返していくと
ようやく、なのかついになのか分からないが
チ○ポの硬直が増し、自分の絶頂の近さを自覚する:page

本能がそうさせるのか、下手糞な全身ピストンの
スピードを上げていく:page

"
Escn01-03_ev015-010p-0001_C,"一体どこにこんな体力があるのか:page

ジュクジュクと二人の下半身から潤った音が響く:page

"
Escn01-03_ev015-011p-0001_C,"その感覚が段々短くなっていき、
僕はラストスパートをかけるべく、
体にムチを入れる:page

突かれる度にぷるんぷるんと前後に揺れるおっぱい:page

切なそうな声をあうあうと上げながら
こちらに困ったような表情を向ける\v[152]さん:page

このまま、このまま、このまま……！:page

"
Escn01-03_ev015-012p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0118','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ぁあああぁぁあああ～～～～～んん！！！:page

結合が一番深くなったところで腰を止める:page

相変わらず、マシンガンが暴れまわっていた:page

しかし、騎乗位と違って正常位って
自分から流し込む感があっていいかもしれない:page

"
Escn01-03_ev015-013p-0001_C,"腰の\r[痙攣,けいれん]が終わったのを感じるとそのまま
ゆっくりと\v[152]さんの体に覆いかぶさる:page

少し息を整えて、ぬるりと仕事を終えて
タマ切れになったチ○ポを引っこ抜く:page

"
Escn01-03_ev015-014p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0119','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>んっ……:page

自分にされるがままにされて、
だらしない大の字にも似た格好で寝そべる
\v[152]さんが目に入る:page

―と、ちゅぷ～と短い音を立てて
\v[152]さんのマ○コから……僕の精液がこぼれ出る:page

"
Escn01-03_ev015-015p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0120','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>～～～～ひゅ～～…ひゅ～～～ぅぅ
ひゅ～～～ぅ……ひゅ～～～……:page

何とも言えない満足感が自分にはある……が、
今回はそれではいけない:page

賢者モードになりそうになるのをこらえ、
最後の一仕事に取り掛かる:page

"
Escn01-03_ev015-016p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0121','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ちゅ……っ:page

短いキスをすると、僕は\v[152]さんの横に体を横たえ、
しばし、二人で見つめ合っていたが、
だんだん周りが暗くなっていった:page"
Escn02-01_ev004-001p-0001_C,"\n<\v[153]>あ、あの～…じ、じゃあ、せっかくなので、今回は
\v[152]さんが受け身になるよりは、\v[152]さんの方から
何か楽しむ事をする、というのは……どうでしょう？:page

"
Escn02-01_ev004-001p-0002_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0147-1','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>んん～……:page

"
Escn02-01_ev004-001p-0003_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0147-2','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>\v[154]を……舐める？…とか？？:page

"
Escn02-01_ev004-001p-0004_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0147-3','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>\v[154]、私の体舐めまわしてくれるし、
同じことしたらどんな反応するのか気になる:page

\n<\v[153]>おお……そ、それは……いいかも…っ:page

"
Escn02-01_ev004-001p-0005_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0148','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>んふふ……じゃあ、早速――:page

\n<\v[153]>ぁ…ぅ…！:page

さすが元狐…というより今も化けてるだけで狐だけど、
舐めるのをコミュニケーションの一つとして
使っているだけあってなかなか気持ちよかった:page

………………
…………
……:page

"
Escn02-01_ev004-001p-0006_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0149-1','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>あン……さっき出したばっかなのに、
すんごいギンギン……れろ:page

"
Escn02-01_ev004-001p-0007_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0149-2','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>あつ……:page

\v[152]さんのお腹辺りにチ○ポが当たり、その度に
びくん、と跳ねてしまう:page

\n<\v[153]>\v[152]さん…、良かったら僕のそれも……
舐めて……くれると……:page

"
Escn02-01_ev004-001p-0008_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0150','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>えぇ！？:page

かなりびっくりした声を上げられ、こっちも少し驚く:page

\n<\v[153]>体のあちこち舐めてくれるの
すっごく気持ちよかったんで、
その勢いでそこも舐めてもらえると、:page

\n<\v[153]>あの、その……
気持ちいいかなーって……:page

"
Escn02-01_ev004-001p-0009_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0151','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>でも、これ……どう……:page

\v[152]さんはかなり困惑しているようだ:page

\n<\v[153]>と、とりあえずさっきまでと同じように
お願い…します……:page

"
Escn02-01_ev004-001p-0010_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0152','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>………………っ:page

"
Escn02-01_ev004-002p-0001_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0153','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>………………、ゴク:page

\v[152]さんが恐る恐る舌を伸ばして、
僕のチ○ポに顔を近づけていく:page

"
Escn02-01_ev004-003p-0001_C,"ぱく……:page

\n<\v[153]>ぁ…:page

ひんやりしたような感覚と
舌の温かさがほぼ同時に伝わってきた瞬間、
今までに経験した事のないような快感にビクリとなる:page

\v[152]さんは僕の反応に少し遠慮したようだったが、
僕が大丈夫だと見るや、舌の大部分を
チ○ポに\r[這,は]わせ始め――:page

"
Escn02-01_ev004-003p-0002_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0154','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>んっん……ぅ:page

れろ～～～っっとチ○ポの真ん中辺りから
亀頭の付け根辺りまで粘性を伴った
柔らかい肉が滑る:page

ぞわぞわとした感覚がお尻の方に走り、
腰が抜けそうになる:page

こ、これは……:page

\n<\v[153]>（マ○コに入れてる時とはまた違った良さが……）:page

フェラをされるのが好きな人が一定数いるのも頷ける:page

そんな魅力がフェラにはあった:page

"
Escn02-01_ev004-003p-0003_C,":script[immediate]
AudioManager.playVoice({'name':'HeroineSex/c-0155','volume':ConfigManager['voiceVolume'],'pitch':100,'pan':0});
:end
\n<\v[152]>ぁ……んぅっ……しゅるぅ……ちゅっ:page

舐める角度を変え、場所を変える為に\v[152]さんの
頭がチ○ポを軸に上下左右に動く:page

なんだか不思議な光景だ:page

なんかこう、支配感すら感じさせる:page

\n<\v[153]>ぁぁあ……\v[152]さん、すごく…気持ち、良い…です:page

"
